#    s        x        y     Ue/Vinf    Dstar     Theta      Cf       H       H*        P         m          K          tau         Di
   1.69117  0.65423 -0.04094 -1.01177  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.70797  0.67096 -0.03941 -1.00943  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.72477  0.68768 -0.03783 -1.00699  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.74157  0.70441 -0.03621 -1.00445  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.75839  0.72114 -0.03455 -1.00180  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.77520  0.73787 -0.03286 -0.99901  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.79202  0.75460 -0.03112 -0.99607  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.80885  0.77133 -0.02935 -0.99295  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.82567  0.78806 -0.02754 -0.98962  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.84249  0.80478 -0.02570 -0.98604  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.85931  0.82150 -0.02382 -0.98218  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.87613  0.83820 -0.02190 -0.97795  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.89293  0.85489 -0.01995 -0.97329  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.90972  0.87156 -0.01796 -0.96809  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.92647  0.88819 -0.01594 -0.96221  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.94314  0.90473 -0.01389 -0.95546  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.95967  0.92113 -0.01181 -0.94755  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.97589  0.93722 -0.00974 -0.93810  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   1.99155  0.95274 -0.00770 -0.92650  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   2.00623  0.96729 -0.00576 -0.91191  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   2.01944  0.98038 -0.00398 -0.89195  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   2.03085  0.99168 -0.00242 -0.86623  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
   2.03924  1.00000 -0.00126 -0.76518  0.000000  0.000000  0.000000    1.0000    2.0000  0.00000 -0.00000 -0.00000
